3903.86,4,Magnesium
3938.4,6,Magnesium
3984.21,1,Magnesium
3986.75,8,Magnesium
4054.69,2,Magnesium
4057.5,10,Magnesium
4075.06,3,Magnesium
4081.83,2,Magnesium
4165.1,4,Magnesium
4167.27,15,Magnesium
4351.91,20,Magnesium
4354.53,6,Magnesium
4380.38,6,Magnesium
4384.64,9,Magnesium
4390.59,10,Magnesium
4428,8,Magnesium
4433.99,9,Magnesium
4436.49,5,Magnesium
4436.6,4,Magnesium
4481.16,14,Magnesium
4481.33,12,Magnesium
4534.29,6,Magnesium
4571.1,28,Magnesium
4621.3,3,Magnesium
4702.99,7,Magnesium
4730.03,10,Magnesium
4739.59,6,Magnesium
4739.71,5,Magnesium
4851.1,7,Magnesium
5167.33,75,Magnesium
5172.68,22,Magnesium
5183.61,400,Magnesium
5264.21,8,Magnesium
5264.37,7,Magnesium
5345.98,1,Magnesium
5401.54,9,Magnesium
5509.6,2,Magnesium
5528.41,6,Magnesium
5711.09,30,Magnesium
5785.31,5,Magnesium
5785.56,4,Magnesium
5916.43,7,Magnesium
5918.16,6,Magnesium
6318.72,10,Magnesium
6319.24,9,Magnesium
6319.49,7,Magnesium
6346.74,10,Magnesium
6346.96,9,Magnesium
6545.97,11,Magnesium
6620.44,5,Magnesium
6620.57,6,Magnesium
6630.83,2,Magnesium
6781.45,7,Magnesium
6787.85,8,Magnesium
6812.86,7,Magnesium
6819.27,8,Magnesium
6894.9,4,Magnesium
6965.4,6,Magnesium
7060.41,8,Magnesium
