3711.07,850,Sodium
4113.7,300,Sodium
4123.08,250,Sodium
4233.26,250,Sodium
4238.99,6,Sodium
4240.9,250,Sodium
4242.08,10,Sodium
4242.08,10,Sodium
4249.41,1,Sodium
4252.52,2,Sodium
4273.64,15,Sodium
4276.79,20,Sodium
4276.79,20,Sodium
4287.84,2,Sodium
4291.01,3,Sodium
4292.48,250,Sodium
4292.86,250,Sodium
4308.81,250,Sodium
4309.04,250,Sodium
4320.91,250,Sodium
4321.4,30,Sodium
4324.62,40,Sodium
4324.62,40,Sodium
4337.29,250,Sodium
4341.49,3,Sodium
4344.11,250,Sodium
4344.74,5,Sodium
4368.6,200,Sodium
4375.22,200,Sodium
4387.49,200,Sodium
4390.03,40,Sodium
4392.81,250,Sodium
4393.34,60,Sodium
4393.34,60,Sodium
4405.12,200,Sodium
4419.88,5,Sodium
4423.25,8,Sodium
4446.7,200,Sodium
4447.41,200,Sodium
4454.74,200,Sodium
4455.23,200,Sodium
4457.21,200,Sodium
4474.63,200,Sodium
4478.8,200,Sodium
4481.67,200,Sodium
4490.15,200,Sodium
4490.87,200,Sodium
4494.18,60,Sodium
4497.66,100,Sodium
4497.66,100,Sodium
4499.62,200,Sodium
4506.97,200,Sodium
4519.21,200,Sodium
4524.98,200,Sodium
4533.32,200,Sodium
4541.63,10,Sodium
4545.19,15,Sodium
4551.53,200,Sodium
4590.92,160,Sodium
4664.811,120,Sodium
4668.56,200,Sodium
4668.56,200,Sodium
4722.23,160,Sodium
4731.1,160,Sodium
4741.67,160,Sodium
4747.941,20,Sodium
4751.822,30,Sodium
4768.79,160,Sodium
4788.79,100,Sodium
4978.541,200,Sodium
4982.813,400,Sodium
5148.838,40,Sodium
5153.402,80,Sodium
5191.65,100,Sodium
5208.55,80,Sodium
5400.46,70,Sodium
5414.55,90,Sodium
5682.633,280,Sodium
5688.193,70,Sodium
5688.205,560,Sodium
6154.225,120,Sodium
6160.747,240,Sodium
6175.25,60,Sodium
6199.26,70,Sodium
6234.68,70,Sodium
6260.01,80,Sodium
6274.74,80,Sodium
6361.15,70,Sodium
6366.41,70,Sodium
6514.21,90,Sodium
6524.68,80,Sodium
6530.7,130,Sodium
6544.04,130,Sodium
6545.75,130,Sodium
6552.43,80,Sodium
7373.23,20,Sodium
7373.49,10,Sodium
